pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_x,delta_y,delta_z,f_x,f_y,f_z,f_x_out,f_y_out,f_z_out
1.5391674,0.28672838,-1.4325904,-1.0012935,-1.4874933,-0.7085409,-0.15005524,1.4510877,-0.6874108,0.23070717,1.221543,-0.6907373,0.1397333,-1.4613957,1.2514042,-0.007083469,1.8500229,1.6206653,-0.008952421,1.8499708,1.620977
1.5397016,0.287879,-1.4319853,-1.0006883,-1.4880462,-0.70690554,-0.15097243,1.451674,-0.6686346,0.24019228,1.2161802,-0.67259467,0.14186066,-1.4607718,1.2330278,-0.008347975,1.8503846,1.6213748,-0.01021048,1.8503311,1.6216867
1.5364366,0.2852312,-1.4351786,-1.0038816,-1.4923912,-0.7090685,-0.15568459,1.4484621,-0.65369076,0.24581575,1.2066404,-0.65855944,0.14018625,-1.4639467,1.2108849,-0.013404394,1.8469464,1.618286,-0.015260795,1.8468912,1.6185973
1.5474297,0.29684198,-1.4241133,-0.99281627,-1.4824709,-0.6969728,-0.14613482,1.4595095,-0.62448186,0.26563388,1.2109895,-0.6305702,0.15276703,-1.4528632,1.2029928,-0.0041961353,1.8577652,1.6294553,-0.006046575,1.8577085,1.629766
1.5450058,0.29503644,-1.4264643,-0.99516726,-1.4859599,-0.698408,-0.149998,1.4571406,-0.60868895,0.2719658,1.201562,-0.6162988,0.15192813,-1.4551963,1.1816815,-0.008398253,1.8551661,1.6272076,-0.010242714,1.8551077,1.6275178
1.5486767,0.29932624,-1.42272,-0.99142283,-1.483346,-0.6936334,-0.1477624,1.4608676,-0.5867635,0.28432286,1.1978788,-0.5962292,0.15718123,-1.4514345,1.166425,-0.0064990027,1.8586607,1.6310549,-0.008337564,1.8586007,1.6313645
1.5482409,0.29951015,-1.4230816,-0.9917844,-1.4848301,-0.69307905,-0.1496294,1.4604889,-0.56889415,0.29250053,1.1897471,-0.5805589,0.15832505,-1.4517791,1.1470087,-0.008699782,1.8580477,1.6307955,-0.010533086,1.857986,1.6311041
1.546685,0.29857436,-1.4245628,-0.9932656,-1.4874257,-0.6936445,-0.15261275,1.458991,-0.55201733,0.2994818,1.1801648,-0.5662979,0.1583459,-1.4532435,1.1263393,-0.0120149655,1.8563136,1.6294156,-0.013842071,1.8562503,1.6297235
1.5500212,0.3025316,-1.4211512,-0.9898538,-1.4851199,-0.68943137,-0.15069973,1.4623864,-0.5301856,0.31127688,1.175151,-0.54743004,0.1632564,-1.4498155,1.1104966,-0.010430946,1.8594706,1.6329279,-0.012252309,1.859406,1.6332359
1.5431824,0.29631436,-1.4279138,-0.9966164,-1.4929794,-0.69527817,-0.15895781,1.4556078,-0.51845753,0.31281546,1.1596467,-0.53901917,0.15798911,-1.4565622,1.0844046,-0.019015621,1.8524522,1.626266,-0.020831367,1.8523858,1.626573
1.5488763,0.30263036,-1.4221432,-0.99084586,-1.4882964,-0.6887063,-0.15467927,1.461363,-0.49411613,0.3268027,1.1563684,-0.5183542,0.16525175,-1.4507761,1.0707607,-0.015061428,1.8579651,1.6321362,-0.016871555,1.8578973,1.6324431
1.5433943,0.29777107,-1.4275479,-0.9962505,-1.4947791,-0.69330966,-0.16157271,1.4559432,-0.48086372,0.32952756,1.1416156,-0.5091399,0.1613357,-1.4561657,1.0458502,-0.02227692,1.8523014,1.626831,-0.024081444,1.8522321,1.627137
1.5448315,0.29983187,-1.4260327,-0.99473506,-1.4943321,-0.6909929,-0.16154271,1.457444,-0.4605765,0.33908564,1.1334921,-0.4932767,0.16433641,-1.4546359,1.0277387,-0.02256672,1.8535562,1.6284449,-0.024366379,1.8534851,1.6287485
1.5501732,0.3057975,-1.4206125,-0.9893148,-1.4899698,-0.6848858,-0.15760459,1.4628501,-0.43619496,0.35245866,1.1289933,-0.47377613,0.17123869,-1.4492013,1.0133346,-0.018946806,1.8587141,1.6339614,-0.020740548,1.8586416,1.6342663
1.5477571,0.3040061,-1.4229492,-0.99165154,-1.4933541,-0.6864213,-0.16142015,1.4604995,-0.4194788,0.3579801,1.1164631,-0.46229774,0.17038064,-1.4515244,0.9910763,-0.023077993,1.8561138,1.6317222,-0.024866289,1.8560399,1.6320258
1.5420972,0.29897138,-1.4285294,-0.9972316,-1.4999709,-0.6913145,-0.16847569,1.4549061,-0.4058892,0.36016425,1.100423,-0.4543236,0.1662759,-1.4570913,0.96545184,-0.030447062,1.8502686,1.6262383,-0.032229975,1.8501934,1.6265415
1.5409323,0.29843244,-1.4296137,-0.9983159,-1.502081,-0.69171196,-0.17103209,1.4538091,-0.38768533,0.36674806,1.0886197,-0.44211116,0.16666365,-1.4581628,0.9441989,-0.033314947,1.848918,1.6252499,-0.035092555,1.8488411,1.6255519
1.5381025,0.29622912,-1.4323624,-1.0010647,-1.505844,-0.69377387,-0.17524958,1.4510481,-0.37102592,0.37156913,1.0749011,-0.43181735,0.16538364,-1.4608992,0.9211552,-0.03784193,1.8459013,1.6225959,-0.039614674,1.8458228,1.6228969
1.5454111,0.30416477,-1.4249722,-0.99367434,-1.4994564,-0.68569666,-0.16932476,1.4584267,-0.34405598,0.38642853,1.0710797,-0.41163537,0.17423935,-1.4534972,0.90807146,-0.03222504,1.8530221,1.6300799,-0.03399219,1.8529426,1.6303807
1.5456977,0.30507925,-1.4246032,-0.99330515,-1.5000782,-0.6846407,-0.17041782,1.4587845,-0.32396755,0.39416718,1.060001,-0.39872134,0.17607051,-1.453117,0.8878198,-0.03362377,1.8531204,1.6305424,-0.03538576,1.8530393,1.6308423
1.5459051,0.3059151,-1.4243127,-0.99301463,-1.5007664,-0.68377787,-0.1715861,1.4590644,-0.303842,0.4017228,1.0486155,-0.3861304,0.17781976,-1.4528158,0.86736786,-0.03509591,1.8531388,1.6309255,-0.03685277,1.8530563,1.6312249
1.5419297,0.30256853,-1.4282047,-0.9969066,-1.5056247,-0.68709743,-0.17693351,1.4551623,-0.28778577,0.4049899,1.0328263,-0.37796313,0.17538321,-1.4566975,0.8426151,-0.04074539,1.8489733,1.6271256,-0.04249708,1.8488896,1.6274239
1.5380099,0.2992784,-1.4320402,-1.000742,-1.5104139,-0.690246,-0.18222111,1.4513171,-0.27153993,0.40820837,1.0168794,-0.36997658,0.17299983,-1.4605234,0.8177787,-0.046333198,1.844863,1.623381,-0.048079804,1.844778,1.6236787
1.5442379,0.30613664,-1.4257274,-0.99442905,-1.5050421,-0.6833608,-0.17735703,1.4576209,-0.24501602,0.42146835,1.0108738,-0.35207585,0.18076144,-1.4542013,0.8029544,-0.041767593,1.8508998,1.6297843,-0.04350971,1.8508129,1.6300803
1.5491858,0.3117153,-1.4206941,-0.9893957,-1.5009367,-0.67786956,-0.1737692,1.4626455,-0.21960211,0.43333706,1.003391,-0.33568633,0.1872402,-1.4491595,0.78667355,-0.038477056,1.8556553,1.6349063,-0.040213663,1.8555673,1.6352029
1.5431522,0.306313,-1.4266417,-0.99534327,-1.507799,-0.6832448,-0.18115897,1.4566901,-0.20505732,0.4341149,0.98473376,-0.3305057,0.18273468,-1.4550991,0.75929403,-0.046161942,1.8494289,1.6290481,-0.047893602,1.8493396,1.629343
1.5332605,0.29705328,-1.4364468,-1.0051483,-1.5185053,-0.692592,-0.19240287,1.4468775,-0.19425902,0.43092388,0.96203256,-0.32940742,0.17436834,-1.4648967,0.7279408,-0.057699338,1.8393437,1.6193306,-0.059426025,1.8392532,1.6196257
1.5409435,0.305369,-1.4286765,-0.99737793,-1.5116225,-0.6842493,-0.18606798,1.4546409,-0.16577739,0.44519538,0.9567269,-0.31095558,0.1835741,-1.4571195,0.71404916,-0.051656347,1.8468326,1.6271887,-0.053378165,1.8467408,1.627482
1.5447987,0.30985764,-1.4247333,-0.99343455,-1.508553,-0.6798481,-0.18355675,1.4585779,-0.1410184,0.4555255,0.94742113,-0.29654977,0.18894947,-1.4531698,0.6962211,-0.049435504,1.8504932,1.631218,-0.051152833,1.8503999,1.6315109
1.5379885,0.3036812,-1.431455,-1.0001563,-1.5161345,-0.686112,-0.19170733,1.4518502,-0.12677242,0.45507464,0.9272851,-0.29302478,0.18365642,-1.4598857,0.6675683,-0.05787527,1.8434873,1.6245818,-0.05958738,1.8433928,1.6248735
1.5338571,0.3001844,-1.4354973,-1.0041984,-1.5210223,-0.6896962,-0.19717488,1.4478029,-0.10975446,0.45718664,0.9096683,-0.28703323,0.18103965,-1.4639227,0.64149815,-0.063630186,1.8391597,1.620624,-0.065337494,1.8390641,1.6209152
1.5417361,0.3086983,-1.4275286,-0.9962297,-1.5138849,-0.6812697,-0.19062833,1.4557668,-0.08063924,0.47119159,0.903908,-0.26924103,0.19043028,-1.4559494,0.6273479,-0.057369545,1.846842,1.6286765,-0.059071973,1.8467453,1.6289672
1.5502573,0.31785515,-1.4189172,-0.9876181,-1.50609,-0.6722003,-0.18343556,1.4643742,-0.050777953,0.4857231,0.8986425,-0.2510124,0.20046039,-1.4473338,0.6137313,-0.050461147,1.855166,1.6373714,-0.052158896,1.8550678,1.637661
1.5405293,0.30876324,-1.4285544,-0.9972553,-1.5165292,-0.6814941,-0.19448812,1.4547335,-0.039089333,0.48188573,0.8749862,-0.25123703,0.19223842,-1.4569675,0.581786,-0.061796796,1.8452399,1.6278164,-0.06348977,1.8451406,1.6281055
1.5377462,0.3066172,-1.4312458,-0.9999466,-1.5200077,-0.68372756,-0.19859137,1.4520391,-0.02038445,0.48487318,0.85813993,-0.24471736,0.19095899,-1.4596559,0.55671203,-0.06618175,1.8422585,1.6252068,-0.067870535,1.8421578,1.6254942
1.5405434,0.3100519,-1.4283565,-0.99705726,-1.5178905,-0.68049484,-0.19711067,1.4549261,0.0040554497,0.49332175,0.8467463,-0.23281488,0.19525689,-1.4567642,0.53705776,-0.06498186,1.8448565,1.6281762,-0.06666551,1.8447548,1.628463
