pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,vel_x,vel_y,vel_z,omg_x,omg_y,omg_z,delta_pos_x,delta_pos_y,delta_pos_z,delta_ori_x,delta_ori_y,delta_ori_z,f_x_out,f_y_out,f_z_out,torque_x_out,torque_y_out,torque_z_out
1.4037691,-1.5700561,1.1999937,1.6019726,-1.458075,1.6824908,1.1018596,0.9551186,-2.0551043,-1.676063,-1.8937864,1.8150902,-1.5241361,-1.018564,2.0551043,1.5182676,-2.1509113,1.8493122,1.0848429,1.0224109,-1.0841577,1.0208968,1.0213088,1.0221052
1.4001566,-1.5610143,1.148934,1.5885524,-1.419656,1.6714845,1.099072,1.0939946,-2.046889,-1.6347038,-1.9342597,1.8048813,-1.5357959,-1.1590898,2.046889,1.4521766,-2.1984015,1.8402063,1.0465316,0.97672087,-1.0358753,0.97508544,0.9754843,0.97642314
1.3965445,-1.5512097,1.0980648,1.5755053,-1.3804667,1.6605116,1.1252924,1.231094,-1.8586973,-1.5967458,-2.0030663,1.7969362,-1.4818372,-1.2907001,1.8586973,1.3816335,-2.178424,1.8268552,1.011273,0.9348254,-0.99286497,0.9333156,0.93358266,0.9347123
1.3929304,-1.5406904,1.0515624,1.5628566,-1.3416013,1.649588,1.0961618,1.3562226,-1.8344706,-1.5561098,-2.0028183,1.7850612,-1.4715337,-1.4142947,1.8344706,1.3195751,-2.1927986,1.8161284,0.980822,0.8981746,-0.94876546,0.89656544,0.89682543,0.89805853
1.389316,-1.5295001,1.0056223,1.5505583,-1.3025028,1.638704,1.1066699,1.4738444,-1.5958401,-1.5207616,-2.0424433,1.7759807,-1.3852229,-1.5282353,1.5958401,1.2522131,-2.1297321,1.8005434,0.95263857,0.86461014,-0.91241056,0.86318266,0.8633003,0.864694
1.3856986,-1.5176911,0.9652193,1.5386404,-1.2644273,1.6278774,1.051971,1.5784428,-1.5565311,-1.4820993,-2.001361,1.7623068,-1.3531134,-1.6293045,1.5565311,1.19619,-2.1103992,1.7880709,0.92724514,0.83440477,-0.87772375,0.8329019,0.83301914,0.8344753
1.3820801,-1.5053334,0.9257285,1.5270388,-1.2266656,1.6170967,1.0461156,1.6718943,-1.2760737,-1.450165,-2.0102515,1.7519356,-1.2373044,-1.719407,1.2760737,1.1344789,-2.0063906,1.770264,0.9103033,0.81355613,-0.84589404,0.8122834,0.8122527,0.8138356
1.3784574,-1.4924866,0.8927455,1.5157857,-1.1905913,1.6063817,0.9674742,1.7509236,-1.2232724,-1.414516,-1.9295982,1.7364357,-1.1843827,-1.7935445,1.2232724,1.0861728,-1.9539347,1.7560017,0.89436543,0.79435664,-0.81813776,0.7930333,0.7930093,0.7946133
1.374833,-1.4792372,0.8609876,1.5048054,-1.155368,1.5957192,0.94530183,1.8165,-0.9111714,-1.3866639,-1.907249,1.7246715,-1.0431166,-1.8556267,0.9111714,1.0320456,-1.8125697,1.736115,0.8834082,0.78112656,-0.79757655,0.78007245,0.7799001,0.78159463
1.3712037,-1.4656507,0.83647186,1.4941307,-1.1224382,1.58513,0.84534705,1.8665391,-0.8469485,-1.3548614,-1.7896653,1.7074174,-0.97111106,-1.8997823,0.8469485,0.9927402,-1.7287166,1.7201041,0.87527454,0.7713958,-0.7797307,0.7703157,0.77015734,0.7718327
1.3675718,-1.4518245,0.8134463,1.4836781,-1.0908687,1.5745999,0.80734533,1.9016821,-0.5145267,-1.3315934,-1.7366378,1.6942191,-0.8091961,-1.9311519,0.5145267,0.947711,-1.5548855,1.6983793,0.8730801,0.7686621,-0.7685331,0.7678793,0.7675773,0.76930577
1.3639343,-1.437828,0.79813427,1.4734796,-1.0621195,1.5641497,0.68930525,1.9206343,-0.4414181,-1.304296,-1.5860676,1.6753634,-0.72045857,-1.9435251,0.4414181,0.9183227,-1.4424957,1.6807371,0.8702628,0.7659724,-0.76377445,0.76518774,0.7649067,0.76657796
1.3602936,-1.4237642,0.7845187,1.4634472,-1.0351936,1.5537647,0.6365322,1.9239515,-0.100719824,-1.2859478,-1.5040435,1.6607506,-0.5434793,-1.9427956,0.100719824,0.883529,-1.2422706,1.6574956,0.8773835,0.7743184,-0.7616168,0.77384734,0.77343255,0.775119
1.3566469,-1.4097046,0.7788088,1.4536111,-1.0115161,1.5434654,0.504379,1.9109546,-0.021511754,-1.2636458,-1.3256551,1.6405144,-0.44104883,-1.922817,0.021511754,0.8646011,-1.105239,1.6384063,0.88566244,0.78445625,-0.7641748,0.7840061,0.78361857,0.78521305
1.3529965,-1.3957533,0.7749368,1.443882,-0.9900618,1.5332363,0.43856996,1.882242,0.31517574,-1.2503792,-1.2173932,1.6245646,-0.25519598,-1.8898959,-0.31517574,0.8407795,-0.88566655,1.614036,0.89877194,0.8005155,-0.7739223,0.80038184,0.799876,0.80144745
1.3493396,-1.3819807,0.7788774,1.4342874,-0.97216976,1.5230972,0.2968293,1.8376799,0.39755204,-1.2333801,-1.0174251,1.6032314,-0.14261062,-1.8382213,-0.39755204,0.83246905,-0.7287923,1.5937428,0.9140585,0.819321,-0.7871999,0.81922895,0.8187561,0.8202043
1.3456788,-1.3684888,0.78472936,1.4247397,-0.95682275,1.5130327,0.22021355,1.7778745,0.7183367,-1.2251834,-0.8866568,1.5860724,0.045536272,-1.7742125,-0.7183367,0.81996065,-0.49761885,1.5686694,0.93659943,0.8464242,-0.8043064,0.8466409,0.84606874,0.84745723
1.3420115,-1.3553443,0.79802495,1.4152627,-0.9452263,1.5030607,0.074139245,1.7034132,0.80153507,-1.2136036,-0.6723745,1.5639751,0.16418193,-1.6927626,-0.80153507,0.82203037,-0.32657936,1.5474633,0.9574815,0.8723657,-0.8284181,0.8726443,0.8721085,0.87334776
1.3383399,-1.3426421,0.8132511,1.405774,-0.9364047,1.4931668,-0.010115709,1.6148361,1.0957807,-1.2102923,-0.5242967,1.5458157,0.3477832,-1.6001761,-1.0957807,0.820714,-0.09229951,1.5221678,0.98550683,0.906392,-0.8551683,0.90696055,0.9063475,0.9074926
1.3346621,-1.3304425,0.8353049,1.3962927,-0.931384,1.4833663,-0.15509322,1.5131723,1.1770377,-1.2040828,-0.30375862,1.5233353,0.4681643,-1.4919206,-1.1770377,0.83257324,0.08656293,1.5003946,1.0153192,0.94261754,-0.88492423,0.94326705,0.94269174,0.9436669
1.33098,-1.3188307,0.8592442,1.3867444,-0.9292651,1.4736459,-0.24400425,1.3989494,1.4340452,-1.2053057,-0.1437851,1.5044066,0.6406076,-1.3741019,-1.4340452,0.84197605,0.31544933,1.4753675,1.0470219,0.9815061,-0.9209557,0.98241717,0.98178905,0.9826385
1.3272918,-1.3078587,0.8891472,1.377143,-0.93085957,1.4640177,-0.3826588,1.2737502,1.5104334,-1.2042075,0.07505225,1.4819316,0.7583668,-1.2430174,-1.5104334,0.8626508,0.49572232,1.4533905,1.0810751,1.023092,-0.9586739,1.0241017,1.0235102,1.0241749
1.3235997,-1.2975984,0.92082274,1.3674248,-0.9353788,1.4544706,-0.47296658,1.1381121,1.7211796,-1.2094169,0.24122553,1.4624963,0.9135088,-1.1045703,-1.7211796,0.88178307,0.7111374,1.4291167,1.1197298,1.0698225,-0.99808437,1.0710568,1.0704384,1.0709496
1.319902,-1.2880896,0.95738846,1.3575988,-0.94339275,1.445013,-0.6003337,0.994302,1.7899948,-1.2129164,0.45063114,1.4404279,1.0245706,-0.9557275,-1.7899948,0.90988624,0.886462,1.4073176,1.1568737,1.115313,-1.0421427,1.1166613,1.1160765,1.1163939
1.3162005,-1.2793891,0.99555093,1.3476139,-0.9542512,1.4356357,-0.68907464,0.8421487,1.9469367,-1.2214375,0.6171455,1.420767,1.1571262,-0.8021221,-1.9469367,0.9373837,1.0807697,1.38427,1.1962569,1.1633096,-1.0881875,1.1648376,1.1642529,1.1643934
1.3124944,-1.2715225,1.0373552,1.3374738,-0.968262,1.4263433,-0.8008746,0.6852534,2.0057404,-1.228879,0.809673,1.3994976,1.2576663,-0.6415749,-2.0057404,0.97117436,1.2449397,1.3630425,1.2364823,1.212319,-1.1355305,1.213973,1.2134175,1.2133615
1.3087847,-1.2645277,1.0805238,1.3271428,-0.98493624,1.4171293,-0.8849001,0.5226402,2.1033092,-1.2398429,0.9706433,1.3799261,1.362915,-0.4794869,-2.1033092,1.005177,1.4112719,1.3416783,1.2756727,1.260393,-1.1857967,1.2621771,1.2616478,1.261397
1.3050714,-1.2584127,1.1259565,1.3166199,-1.004309,1.4079939,-0.9770835,0.35914803,2.1499896,-1.2503605,1.1394597,1.3598434,1.4493012,-0.31482747,-2.1499896,1.0423743,1.5584718,1.3214488,1.3187088,1.312301,-1.2333618,1.3142197,1.313714,1.31327
1.301355,-1.253192,1.1724724,1.3058869,-1.0260699,1.398933,-1.0533388,0.19333008,2.1846962,-1.2626954,1.2891876,1.3407156,1.5234454,-0.14939131,-2.1846962,1.0813425,1.6909373,1.3020973,1.3565497,1.3594106,-1.2851379,1.3614098,1.360951,1.3603022
1.2976362,-1.2488693,1.2197936,1.2949339,-1.0499799,1.3899436,-1.1225319,0.027859112,2.217591,-1.2756237,1.4282848,1.3220814,1.5926822,0.013201785,-2.217591,1.1200253,1.8159549,1.2831957,1.3967615,1.408646,-1.3347033,1.4107878,1.410342,1.4095111
1.2939148,-1.2454294,1.267878,1.2837625,-1.0759182,1.3810238,-1.1885244,-0.13458478,2.1881986,-1.2883309,1.5614746,1.3037074,1.6333117,0.18592909,-2.1881986,1.1650224,1.9098696,1.2657355,1.4353284,1.4563655,-1.382643,1.4585328,1.4581552,1.4571153
1.290192,-1.2429274,1.3152806,1.2723368,-1.10338,1.3721683,-1.2324935,-0.3059779,2.2061217,-1.3041854,1.6658958,1.2863637,1.6830322,0.35294428,-2.2061217,1.2070864,2.0082684,1.2479106,1.4752269,1.5050418,-1.4283262,1.5073541,1.5069793,1.5057744
1.2864676,-1.2413322,1.363099,1.2606738,-1.1324383,1.3633785,-1.2858484,-0.46771222,2.113664,-1.3176137,1.7778219,1.2686254,1.6886667,0.5271335,-2.113664,1.2562165,2.060314,1.2325318,1.5075743,1.5456363,-1.4765074,1.5479128,1.5476303,1.5462178
1.2827429,-1.2406826,1.4087719,1.2487333,-1.1623409,1.3546454,-1.3029321,-0.6361568,2.1159713,-1.3350075,1.8438514,1.2529014,1.717033,0.6907249,-2.1159713,1.2991424,2.1286135,1.2160953,1.5413347,1.5873549,-1.521097,1.5897703,1.5894834,1.5879277
1.2790171,-1.2409214,1.4544984,1.2365503,-1.1933516,1.3459729,-1.3416691,-0.7904334,1.9637254,-1.3480983,1.9305539,1.2360756,1.687408,0.8494539,-1.9637254,1.3469646,2.136963,1.2033952,1.5702173,1.6233221,-1.5636103,1.6256407,1.6254672,1.6237133
1.2752925,-1.2420218,1.4966922,1.2240975,-1.2244978,1.3373473,-1.3311563,-0.9397682,1.9503278,-1.3644962,1.955842,1.2225782,1.6934735,0.9943642,-1.9503278,1.3858517,2.1727526,1.1889467,1.5984566,1.6584083,-1.6034577,1.6608531,1.6606688,1.6587994
1.2715676,-1.2439091,1.538575,1.211425,-1.2562246,1.3287748,-1.3540986,-1.0754741,1.743705,-1.375507,2.0142589,1.2071269,1.6298549,1.1306632,-1.743705,1.4297279,2.1371315,1.1790564,1.6231341,1.6888465,-1.6381602,1.6911356,1.6910819,1.6890315
1.2678449,-1.2465364,1.5756634,1.1985046,-1.2873734,1.3202388,-1.3165836,-1.2010804,1.7150632,-1.3899744,1.9978994,1.1959286,1.6134914,1.251741,-1.7150632,1.4627095,2.1391492,1.1667266,1.6460074,1.7172425,-1.6704046,1.7196394,1.7195697,1.7174362
1.2641228,-1.2498211,1.6120872,1.1853981,-1.3185551,1.3117483,-1.3228805,-1.3131758,1.4614038,-1.3980452,2.0259676,1.1820269,1.5180475,1.3626316,-1.4614038,1.501171,2.060841,1.1595343,1.6612546,1.736777,-1.7001005,1.7389635,1.7390373,1.7367474
1.2604041,-1.2537079,1.642625,1.1720743,-1.3484663,1.3032842,-1.259496,-1.4124913,1.418538,-1.4099127,1.9685382,1.1730622,1.4797536,1.4568328,-1.418538,1.5270039,2.0290313,1.1493247,1.677546,1.7570994,-1.7237155,1.7593694,1.759423,1.7570868
1.2566868,-1.2581061,1.6721681,1.1586047,-1.3778614,1.2948577,-1.2489083,-1.4975669,1.1268578,-1.414415,1.9652771,1.1607993,1.3559735,1.5395602,-1.1268578,1.5585886,1.910839,1.1446562,1.6862892,1.7685478,-1.7435833,1.770558,1.7707636,1.7683023
1.2529737,-1.2629534,1.6949431,1.1449568,-1.405339,1.2864486,-1.1620932,-1.5680271,1.0712787,-1.422979,1.8688204,1.153969,1.2972196,1.6041993,-1.0712787,1.5761132,1.8463422,1.1365229,1.6936046,1.7782922,-1.7592574,1.7803569,1.7805394,1.7780713
1.2492627,-1.2681518,1.7164284,1.1312099,-1.4317702,1.2780694,-1.1350464,-1.6233708,0.7519465,-1.4233803,1.8343575,1.1433905,1.1494963,1.6563482,-0.7519465,1.5994174,1.6924827,1.1341437,1.6941351,1.779894,-1.76969,1.7816573,1.7819953,1.7794391
1.2455567,-1.2736332,1.7305039,1.1173314,-1.4557053,1.269699,-1.0278028,-1.6629049,0.6856282,-1.4279844,1.7023062,1.1385438,1.0722944,1.6894449,-0.6856282,1.6076723,1.5976043,1.127987,1.6938858,1.7804195,-1.7749065,1.7822049,1.782518,1.7799957
1.2418536,-1.2792944,1.7430404,1.1034063,-1.478101,1.2613511,-0.98516136,-1.6867384,0.34999493,-1.4238855,1.6378791,1.1296449,0.9057948,1.7094207,-0.34999493,1.6215125,1.4135603,1.1275975,1.6837646,1.7697386,-1.777658,1.7711906,1.7716571,1.7690879
1.2381562,-1.285064,1.747789,1.089403,-1.4975109,1.2530048,-0.86119825,-1.6941535,0.27528703,-1.4239869,1.4749333,1.1265748,0.81293267,1.7099094,-0.27528703,1.6198045,1.2916802,1.1232628,1.6754923,1.7606065,-1.772397,1.7620466,1.7624873,1.7599927
1.2344621,-1.2908362,1.750804,1.0754094,-1.5149435,1.2446744,-0.80465823,-1.6856177,-0.064712845,-1.4151224,1.3828397,1.1193069,0.63376737,1.697003,0.064712845,1.623255,1.0840039,1.1245105,1.66033,1.7433356,-1.7618023,1.7444218,1.7450079,1.7425102
1.2307742,-1.2965384,1.7459295,1.0613962,-1.5290067,1.2363396,-0.6686132,-1.6605515,-0.14515758,-1.4102955,1.1948,1.1177626,0.5286251,1.6648968,0.14515758,1.6112292,0.9394628,1.1217842,1.6433243,1.7239181,-1.7469487,1.7249585,1.7255182,1.7231339
1.22709,-1.3020663,1.7391884,1.047451,-1.5407251,1.2280146,-0.6001373,-1.620033,-0.47743583,-1.3965914,1.0783203,1.112015,0.34309602,1.6196644,0.47743583,1.6037799,0.7155438,1.1242553,1.6178924,1.6949579,-1.728843,1.6956371,1.6963279,1.6939853
1.2234123,-1.3073486,1.724737,1.0335479,-1.5488106,1.2196807,-0.4567497,-1.5636172,-0.56076205,-1.3866451,0.87188154,1.1116776,0.22931632,1.5561857,0.56076205,1.5814725,0.5534844,1.122868,1.5944977,1.6677376,-1.702877,1.6683397,1.6690036,1.6668094
1.2197385,-1.3122861,1.7083522,1.0197707,-1.5542668,1.2113518,-0.37866232,-1.4926072,-0.8735018,-1.368199,0.73515916,1.107292,0.04392225,1.4802203,0.8735018,1.5629697,0.32128698,1.126115,1.5611671,1.6296332,-1.6761328,1.6298808,1.630656,1.628547
1.2160712,-1.3168113,1.6847105,1.006098,-1.555956,1.2030109,-0.23293328,-1.4068266,-0.9567574,-1.3530877,0.5176723,1.1078159,-0.07441397,1.3876351,0.9567574,1.5307612,0.14746991,1.1257588,1.5283107,1.5917226,-1.6435775,1.5918655,1.592613,1.5906823
1.2124081,-1.3208339,1.659137,0.99260724,-1.5548253,1.1946713,-0.14818282,-1.307866,-1.2388389,-1.3301643,0.36556444,1.1045935,-0.25290236,1.283529,1.2388389,1.5014178,-0.08475325,1.1293169,1.4918095,1.5494062,-1.6053123,1.5492157,1.5500494,1.548244
1.2087511,-1.3242911,1.627018,0.97928214,-1.549927,1.1863186,-0.0055300323,-1.1957054,-1.3190554,-1.3100239,0.1447723,1.1056092,-0.37150967,1.1650416,1.3190554,1.4600184,-0.26414368,1.1296529,1.4513242,1.5028555,-1.5663663,1.5025383,1.5033432,1.5017394
1.2050983,-1.327105,1.5930375,0.9661908,-1.5421183,1.1779648,0.08291991,-1.0722735,-1.5604539,-1.2830436,-0.017311478,1.1033117,-0.53682363,1.0362376,1.5604539,1.4203972,-0.48813966,1.1330531,1.4100939,1.4549806,-1.5205358,1.4543645,1.4552264,1.453783
1.2014513,-1.3292197,1.5534557,0.9533232,-1.5306756,1.1695983,0.21751568,-0.93758816,-1.6347955,-1.2581831,-0.23354623,1.1044362,-0.65158933,0.89588165,1.6347955,1.3708203,-0.6667328,1.1337256,1.3663324,1.4043728,-1.4733992,1.4036145,1.4044464,1.40322
1.1978083,-1.3305722,1.5121489,0.9407355,-1.5163355,1.1612294,0.3066384,-0.7939954,-1.8269186,-1.2277086,-0.39985335,1.1027992,-0.797955,0.7464174,1.8269186,1.3217646,-0.87454194,1.136521,1.3179644,1.3487254,-1.4252921,1.3477155,1.3485723,1.347535
1.1941704,-1.3311133,1.4663838,0.9284249,-1.498624,1.1528502,0.42847946,-0.64126533,-1.8927345,-1.1985812,-0.60382557,1.1036575,-0.9047572,0.5887261,1.8927345,1.2652271,-1.0459855,1.1371793,1.2730954,1.2964395,-1.3708045,1.2952781,1.2961044,1.2952905
1.1905361,-1.3307983,1.4190917,0.9164335,-1.4781309,1.1444685,0.5149307,-0.4823976,-2.0287628,-1.1652792,-0.7684449,1.1024048,-1.0267987,0.42285663,2.0287628,1.2077584,-1.2302291,1.1389724,1.2244287,1.240052,-1.3168219,1.238696,1.2395141,1.23891
1.1869062,-1.3295826,1.3686432,0.9047666,-1.4546489,1.1360803,0.6194433,-0.3164407,-2.0837169,-1.1324475,-0.9528888,1.1026497,-1.1217688,0.25220737,2.0837169,1.1454946,-1.3884314,1.1393008,1.1756139,1.1834078,-1.2612034,1.1818969,1.1826854,1.1823016
1.1832796,-1.3274404,1.3169194,0.89345133,-1.4286001,1.1276908,0.7002035,-0.14727569,-2.158805,-1.0970222,-1.1099733,1.1015112,-1.2152232,0.07494828,2.158805,1.0809878,-1.5425619,1.1397231,1.1262883,1.126384,-1.2049092,1.1247466,1.1254913,1.1253306
1.1796563,-1.3243358,1.2634534,0.88250035,-1.4000508,1.1192998,0.783751,0.026447482,-2.2009535,-1.0612065,-1.2683072,1.1008105,-1.2950833,-0.10489308,2.2009535,1.0141112,-1.6818999,1.1394657,1.0769494,1.0691564,-1.1481203,1.0673681,1.0680839,1.0681325
1.1760356,-1.3202548,1.2090093,0.87192696,-1.3692409,1.1109097,0.8560626,0.20124528,-2.2124348,-1.0243384,-1.412277,1.0995464,-1.3567371,-0.28125042,2.2124348,0.94625896,-1.8004458,1.1379138,1.028389,1.0135661,-1.0912186,1.0117294,1.0123622,1.012641
1.1724173,-1.3152162,1.1542988,0.8617367,-1.3365078,1.1025254,0.9157575,0.37258625,-2.240268,-0.98701334,-1.5388498,1.0974123,-1.4186041,-0.4604429,2.240268,0.8778154,-1.9159603,1.1365923,0.9792309,0.95710176,-1.035711,0.9551286,0.9557296,0.9562006
1.1688011,-1.3092048,1.0989424,0.85193294,-1.3019005,1.0941459,0.9768702,0.545116,-2.187738,-0.94989187,-1.6645833,1.0956546,-1.4460945,-0.6195947,2.187738,0.8116945,-1.9947158,1.1323609,0.9354142,0.90666974,-0.978222,0.9047225,0.90521014,0.9059074
1.1651857,-1.3023292,1.0448049,0.8425026,-1.2660156,1.085782,1.0103401,0.70196843,-2.2002785,-0.91290116,-1.7548715,1.0915601,-1.4877038,-0.78184104,2.2002785,0.7467897,-2.0823083,1.129257,0.8894041,0.8539656,-0.92472494,0.85189843,0.85235524,0.8532197
1.1615719,-1.2945728,0.99037653,0.8334387,-1.2287096,1.0774297,1.0581354,0.8607906,-2.085606,-0.8772734,-1.8579035,1.0887941,-1.4801259,-0.9289252,2.085606,0.6811815,-2.1184719,1.1225997,0.84806794,0.80633664,-0.8725866,0.8043651,0.80468583,0.8057634
1.1579578,-1.2860178,0.93860894,0.8247453,-1.1908169,1.0691017,1.0642637,1.005123,-2.082408,-0.84047323,-1.908665,1.0828705,-1.5000886,-1.075206,2.082408,0.6196715,-2.175019,1.1177771,0.8084117,0.7606316,-0.8213832,0.75855774,0.75885254,0.7600657
1.1543443,-1.2766684,0.88691556,0.8163993,-1.1520067,1.0607916,1.0971472,1.1479115,-1.9096658,-0.8067432,-1.9853246,1.0790093,-1.4577706,-1.2116793,1.9096658,0.55447024,-2.167304,1.1088871,0.7708305,0.71733123,-0.7763639,0.71541864,0.71555966,0.71696615
1.1507294,-1.2665783,0.8392306,0.8084214,-1.1133219,1.0525142,1.0756994,1.2784415,-1.8908343,-0.77049845,-1.994722,1.071308,-1.4552841,-1.3411841,1.8908343,0.4967818,-2.1907845,1.1023802,0.7354066,0.67667955,-0.7325916,0.674684,0.6748058,0.6763121
1.1471145,-1.2557849,0.79198253,0.80076927,-1.074256,1.0442609,1.0923035,1.4023664,-1.6661812,-0.7391553,-2.042272,1.0662636,-1.3796399,-1.4607842,1.6661812,0.43431133,-2.1394699,1.0911928,0.7089091,0.6452993,-0.6899867,0.64352435,0.6434799,0.6451544
1.1434969,-1.2443422,0.74994737,0.7934699,-1.0360227,1.0360487,1.0439782,1.5132395,-1.6323923,-0.70455617,-2.0099456,1.0566795,-1.3548609,-1.5685686,1.6323923,0.38220873,-2.1290464,1.08289,0.6800016,0.6121625,-0.65393233,0.6103249,0.61026955,0.6120058
1.1398784,-1.2323142,0.70869625,0.78646475,-0.99795836,1.0278671,1.0438871,1.613807,-1.3638095,-0.6763599,-2.0266886,1.0502992,-1.2487166,-1.6652085,1.3638095,0.32485837,-2.035953,1.0693992,0.65925485,0.58758795,-0.6212339,0.5860214,0.585793,0.5876684
1.1362562,-1.2197616,0.6736774,0.7797835,-0.96140444,1.0197353,0.9704955,1.699897,-1.3162645,-0.64444274,-1.9537559,1.0387946,-1.2024925,-1.7467483,1.3162645,0.2800219,-1.9919881,1.0592413,0.63963413,0.56488574,-0.59218454,0.5632772,0.56304723,0.56494546
1.1326324,-1.2067664,0.63976175,0.77335536,-0.92556375,1.0116409,0.9535329,1.7732176,-1.0133017,-0.6200788,-1.939085,1.0309687,-1.0694427,-1.8159969,1.0133017,0.22975026,-1.8604224,1.0435627,0.62595004,0.5486018,-0.56969047,0.54730374,0.5469002,0.5489054
1.129004,-1.193395,0.6128761,0.76721114,-0.89185756,1.0036043,0.85743624,1.8308498,-0.9536946,-0.591706,-1.8281112,1.0176032,-1.0033419,-1.8680215,0.9536946,0.19351096,-1.7844721,1.0315706,0.61538416,0.5362177,-0.54934907,0.5348976,0.5345025,0.5364925
1.1253732,-1.1797413,0.58737355,0.76127154,-0.8593836,0.9956119,0.8242498,1.8741524,-0.6271387,-0.57170606,-1.7825371,1.008279,-0.84819645,-1.906952,0.6271387,0.15187201,-1.6191138,1.0139194,0.6133205,0.5329041,-0.53350466,0.5319216,0.5313584,0.53342134
1.121737,-1.1658762,0.56944853,0.755567,-0.8295923,0.9876846,0.7089551,1.9009904,-0.5575817,-0.54756993,-1.6374507,0.9931937,-0.7646637,-1.9274278,0.5575817,0.12519817,-1.5138717,1.0001907,0.6085152,0.5276243,-0.52599466,0.5266395,0.5260944,0.52810633
1.118098,-1.1518998,0.5531375,0.7500132,-0.8015084,0.97980785,0.66082734,1.9126457,-0.21903533,-0.53230125,-1.562581,0.9823794,-0.59303385,-1.9344364,0.21903533,0.09336246,-1.3205919,0.98086613,0.61393833,0.53322077,-0.52128685,0.5325877,0.5318859,0.53393567
1.114453,-1.1378855,0.54468215,0.7446391,-0.7765603,0.9720023,0.5305251,1.9076313,-0.14199787,-0.51291883,-1.3885204,0.96578807,-0.49499774,-1.9225409,0.14199787,0.07685339,-1.1897912,0.9655692,0.6179474,0.5381241,-0.5237294,0.53750724,0.53683245,0.53879863
1.1108044,-1.1239357,0.53801435,0.73935825,-0.75373423,0.9642532,0.46898422,1.8871049,0.19647712,-0.50258785,-1.2870057,0.9535491,-0.3128116,-1.8972099,-0.19647712,0.05563032,-0.97546774,0.9449379,0.62984896,0.5516298,-0.53087234,0.5513656,0.5505508,0.55251944
1.1071496,-1.1101234,0.5392006,0.7341972,-0.73438525,0.9565801,0.3280834,1.8502878,0.27825844,-0.48831615,-1.0901597,0.93572336,-0.20368628,-1.8533319,-0.27825844,0.049513996,-0.8237588,0.9283003,0.6461497,0.57018167,-0.5392853,0.5699514,0.5691712,0.5710277
1.103491,-1.0965494,0.54228455,0.7290707,-0.7174976,0.94896835,0.25536442,1.7984178,0.60464615,-0.4829239,-0.9656029,0.9221853,-0.017484441,-1.7966102,-0.60464615,0.03927223,-0.59600127,0.90678346,0.6674948,0.5945059,-0.55437934,0.5946165,0.5937175,0.5955418
1.0998257,-1.0832834,0.55294204,0.72400206,-0.704305,0.9414359,0.10897485,1.7311163,0.6882579,-0.47392032,-0.7529623,0.9034471,0.09875156,-1.7223095,-0.6882579,0.04339869,-0.42877594,0.8890851,0.68788606,0.6184371,-0.5758166,0.6185986,0.61773974,0.61942786
1.0961566,-1.0704207,0.56553966,0.71891016,-0.6938254,0.93396866,0.02777215,1.6496843,0.9909404,-0.47332168,-0.6097882,0.88877857,0.28224644,-1.6362151,-0.9909404,0.044135496,-0.19568518,0.86713797,0.71564025,0.6504282,-0.6003546,0.6509067,0.64995414,0.6515765
1.0924809,-1.0580255,0.58516073,0.713814,-0.6871274,0.9265823,-0.118781246,1.5543504,1.0734106,-0.46955374,-0.38892612,0.8694892,0.40149403,-1.5341871,-1.0734106,0.05797465,-0.01889252,0.84870434,0.7437784,0.6832741,-0.6294107,0.6838194,0.6829103,0.6843776
1.0888011,-1.0461843,0.6066955,0.7086398,-0.68329763,0.9192639,-0.20575614,1.4462736,1.3416283,-0.47342333,-0.23222525,0.8539088,0.5759443,-1.4218992,-1.3416283,0.0692611,0.2112456,0.8268072,0.7763391,0.7211468,-0.66291016,0.72197443,0.7209998,0.72236973
1.0851153,-1.0349526,0.634454,0.7034018,-0.68320155,0.9120262,-0.34747183,1.3264116,1.4200363,-0.47466815,-0.011010238,0.83445615,0.69403917,-1.2959132,-1.4200363,0.09191792,0.3913221,0.80799407,0.8119754,0.76248723,-0.6975462,0.7633967,0.7624662,0.76366735
1.0814253,-1.0244051,0.6640319,0.69803584,-0.686027,0.9048579,-0.4370785,1.1956264,1.6442381,-0.48251602,0.15364979,0.81821674,0.85312563,-1.1617455,-1.6442381,0.112897,0.6103232,0.7866335,0.8485299,0.8052007,-0.7382518,0.8063482,0.8053824,0.8064572
1.0777298,-1.014586,0.6988123,0.6925515,-0.6924054,0.8977682,-0.56869274,1.0558387,1.7157913,-0.48834366,0.3673255,0.79900527,0.9657607,-1.0166192,-1.7157913,0.14310513,0.7872729,0.767823,0.88707316,0.85020524,-0.78033864,0.8514479,0.8505247,0.8514224
1.0740303,-1.0055549,0.7352529,0.6868965,-0.7016546,0.89074796,-0.6577083,0.90713626,1.8880192,-0.49953493,0.53408396,0.7823917,1.1039109,-0.86589915,-1.8880192,0.17250243,0.98735595,0.74748284,0.9278459,0.89767843,-0.8251068,0.8991065,0.8981799,0.89892554
